replacement_id,cve_id,event_name,change_id,source_identifier,created,year,detail_type,cvss_version,old_vector,new_vector,old_source,new_source,same_source,changed_components,tier,exclusion_reasons,removed_count,added_count,source_file,removed_detail_index,added_detail_index
CVE-2023-25030|F7624EF5-97EF-460D-B9FD-D18AB5C4CEFC|CVSS V3.1,CVE-2023-25030,CVE Modified,F7624EF5-97EF-460D-B9FD-D18AB5C4CEFC,audit@patchstack.com,2026-04-28T19:19:42.680000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-25043|D03C02E7-CD55-41A9-97D7-4803F8A49546|CVSS V3.1,CVE-2023-25043,CVE Modified,D03C02E7-CD55-41A9-97D7-4803F8A49546,audit@patchstack.com,2026-04-28T19:19:43.677000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,,,False,S,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-25466|A05C5FFA-908D-4182-92E2-156FA718C3A5|CVSS V3.1,CVE-2023-25466,CVE Modified,A05C5FFA-908D-4182-92E2-156FA718C3A5,audit@patchstack.com,2026-04-28T19:19:47.267000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:L,,,False,AC,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-25970|1229B383-209E-423A-9E9F-0EE551A9F04D|CVSS V3.1,CVE-2023-25970,CVE Modified,1229B383-209E-423A-9E9F-0EE551A9F04D,audit@patchstack.com,2026-04-28T19:19:52.983000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,False,S,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-28694|4862C994-6356-49A9-9985-740F402C4ADE|CVSS V3.1,CVE-2023-28694,CVE Modified,4862C994-6356-49A9-9985-740F402C4ADE,audit@patchstack.com,2026-04-28T19:20:08.160000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-32123|69D63E71-B5F4-489B-9B02-A60548A0EA11|CVSS V3.1,CVE-2023-32123,CVE Modified,69D63E71-B5F4-489B-9B02-A60548A0EA11,audit@patchstack.com,2026-04-28T19:20:24.703000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,,False,A,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-32237|E4345BBC-A9EF-471A-989D-21556E4D71FB|CVSS V3.1,CVE-2023-32237,CVE Modified,E4345BBC-A9EF-471A-989D-21556E4D71FB,audit@patchstack.com,2026-04-28T19:20:25.690000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,,False,A,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-32238|62945026-5AD3-461A-AAB1-2DD7ACCBBBE4|CVSS V3.1,CVE-2023-32238,CVE Modified,62945026-5AD3-461A-AAB1-2DD7ACCBBBE4,audit@patchstack.com,2026-04-28T19:20:25.833000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,,,False,"A,C",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-32245|35AE19BF-E188-415A-B554-D543AA9225F3|CVSS V3.1,CVE-2023-32245,CVE Modified,35AE19BF-E188-415A-B554-D543AA9225F3,audit@patchstack.com,2026-04-28T19:20:26.397000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N,,,False,"A,AC,C,S,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-33314|292E81EA-1328-4099-A592-32D49DC91EF5|CVSS V3.1,CVE-2023-33314,CVE Modified,292E81EA-1328-4099-A592-32D49DC91EF5,audit@patchstack.com,2026-04-28T19:20:36.683000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-35050|6A8670DC-CE7B-49F0-83C2-3E924FDD3561|CVSS V3.1,CVE-2023-35050,CVE Modified,6A8670DC-CE7B-49F0-83C2-3E924FDD3561,audit@patchstack.com,2026-04-28T19:20:46.853000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-35096|5B863ABC-7AE4-4EC0-89FB-FE2184BA1388|CVSS V3.1,CVE-2023-35096,CVE Modified,5B863ABC-7AE4-4EC0-89FB-FE2184BA1388,audit@patchstack.com,2026-04-28T19:20:47.693000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,,False,UI,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-35877|7FE937CC-B16F-4407-9008-F0342290B9FA|CVSS V3.1,CVE-2023-35877,CVE Modified,7FE937CC-B16F-4407-9008-F0342290B9FA,audit@patchstack.com,2026-04-28T19:20:48.800000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,,False,"A,C,S",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-45048|B54257AC-99FA-498E-AE19-05584A5FCBB7|CVSS V3.1,CVE-2023-45048,CVE Modified,B54257AC-99FA-498E-AE19-05584A5FCBB7,audit@patchstack.com,2026-04-28T19:21:28.360000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,,,False,"A,C",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-45630|7504E995-FEB4-4921-9616-A88891609ADA|CVSS V3.1,CVE-2023-45630,CVE Modified,7504E995-FEB4-4921-9616-A88891609ADA,audit@patchstack.com,2026-04-28T19:21:32.413000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-46092|F663E157-3DFF-443F-81DA-4CF1985B633B|CVSS V3.1,CVE-2023-46092,CVE Modified,F663E157-3DFF-443F-81DA-4CF1985B633B,audit@patchstack.com,2026-04-28T19:21:39.410000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,,,False,"C,S",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-46197|DFC9B36A-2EED-423F-AA59-95255F7B098F|CVSS V3.1,CVE-2023-46197,CVE Modified,DFC9B36A-2EED-423F-AA59-95255F7B098F,audit@patchstack.com,2026-04-28T19:21:41.040000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,False,"A,C,I,PR",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-46201|0ED8C096-8238-4CBD-93AD-9B9519152337|CVSS V3.1,CVE-2023-46201,CVE Modified,0ED8C096-8238-4CBD-93AD-9B9519152337,audit@patchstack.com,2026-04-28T19:21:41.370000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,,False,"A,C,S",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-47504|434A8521-99A8-4606-9615-3DAB1D3D49FF|CVSS V3.1,CVE-2023-47504,CVE Modified,434A8521-99A8-4606-9615-3DAB1D3D49FF,audit@patchstack.com,2026-04-28T19:21:51.463000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-47828|7E7370FD-850A-40A3-B215-01F661A7A29A|CVSS V3.1,CVE-2023-47828,CVE Modified,7E7370FD-850A-40A3-B215-01F661A7A29A,audit@patchstack.com,2026-04-28T19:22:03.667000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2023-47870|65355AD9-3D92-40AE-8DF2-B3605660AAF9|CVSS V3.1,CVE-2023-47870,CVE Modified,65355AD9-3D92-40AE-8DF2-B3605660AAF9,audit@patchstack.com,2026-04-28T19:22:06.270000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H,AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:N/A:H,,,False,"I,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-48284|DFAB1EE6-7934-49D1-8CEA-5CC4880F4204|CVSS V3.1,CVE-2023-48284,CVE Modified,DFAB1EE6-7934-49D1-8CEA-5CC4880F4204,audit@patchstack.com,2026-04-28T19:22:08.417000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,,,False,"A,I,PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51369|C6C36A08-E6CE-49DF-955C-8598594D74A1|CVSS V3.1,CVE-2023-51369,CVE Modified,C6C36A08-E6CE-49DF-955C-8598594D74A1,audit@patchstack.com,2026-04-28T19:22:41.933000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51405|C861B1AC-A360-40AE-934A-73ACE66ADDD2|CVSS V3.1,CVE-2023-51405,CVE Modified,C861B1AC-A360-40AE-934A-73ACE66ADDD2,audit@patchstack.com,2026-04-28T19:22:43.690000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:L,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51539|555901DF-E559-4557-A74D-6986208060E8|CVSS V3.1,CVE-2023-51539,CVE Modified,555901DF-E559-4557-A74D-6986208060E8,audit@patchstack.com,2026-04-28T19:22:52.840000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,,,False,A,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51673|F6DB5076-C899-4620-8962-981DEE1B93EB|CVSS V3.1,CVE-2023-51673,CVE Modified,F6DB5076-C899-4620-8962-981DEE1B93EB,audit@patchstack.com,2026-04-28T19:22:54.410000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51678|D8310A95-851E-440A-A208-EFCE0DE9B742|CVSS V3.1,CVE-2023-51678,CVE Modified,D8310A95-851E-440A-A208-EFCE0DE9B742,audit@patchstack.com,2026-04-28T19:22:54.990000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,,,False,"A,I,PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-51692|FDE71ACF-3C2E-44A9-8427-79D33FF619CB|CVSS V3.1,CVE-2023-51692,CVE Modified,FDE71ACF-3C2E-44A9-8427-79D33FF619CB,audit@patchstack.com,2026-04-28T19:22:56.397000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2023-52222|6CE34FB1-8634-4D7F-A2DA-C8F1776144A2|CVSS V3.1,CVE-2023-52222,CVE Modified,6CE34FB1-8634-4D7F-A2DA-C8F1776144A2,audit@patchstack.com,2026-04-28T19:23:05.513000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-24805|2437AE97-1C9E-449E-9FA9-4A3FB1DFF961|CVSS V3.1,CVE-2024-24805,CVE Modified,2437AE97-1C9E-449E-9FA9-4A3FB1DFF961,audit@patchstack.com,2026-04-28T19:23:21.760000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-24837|B99BFFA1-4F67-4D17-9B26-F187E5681FA9|CVSS V3.1,CVE-2024-24837,CVE Modified,B99BFFA1-4F67-4D17-9B26-F187E5681FA9,audit@patchstack.com,2026-04-28T19:23:22.443000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,,,False,"A,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-24842|482E1836-4EB9-4AC7-B4E1-E517B4B8B110|CVSS V3.1,CVE-2024-24842,CVE Modified,482E1836-4EB9-4AC7-B4E1-E517B4B8B110,audit@patchstack.com,2026-04-28T19:23:23.020000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:N,AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:N,,,False,"AC,PR",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-27955|623EF511-A26F-4D3E-9E91-E3EDDD841538|CVSS V3.1,CVE-2024-27955,CVE Modified,623EF511-A26F-4D3E-9E91-E3EDDD841538,audit@patchstack.com,2026-04-28T19:23:34.727000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,False,"AC,S",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2024-29141|C39E8917-AEA5-4592-8076-A2E8E1AD5771|CVSS V3.1,CVE-2024-29141,CVE Modified,C39E8917-AEA5-4592-8076-A2E8E1AD5771,audit@patchstack.com,2026-04-28T19:23:44.627000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,AC,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-29906|63786F9C-A315-42DB-81A3-4EAEA9169C37|CVSS V3.1,CVE-2024-29906,CVE Modified,63786F9C-A315-42DB-81A3-4EAEA9169C37,audit@patchstack.com,2026-04-28T19:23:50.677000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-30427|6C138A04-AADA-4B80-89A0-CAC30D19F7E8|CVSS V3.1,CVE-2024-30427,CVE Modified,6C138A04-AADA-4B80-89A0-CAC30D19F7E8,audit@patchstack.com,2026-04-28T19:24:00.060000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,,,False,"C,S",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-30463|7BEEDAD2-DAA2-4647-87A5-E162B3236847|CVSS V3.1,CVE-2024-30463,CVE Modified,7BEEDAD2-DAA2-4647-87A5-E162B3236847,audit@patchstack.com,2026-04-28T19:24:03.687000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-30477|D8A2C817-8618-4A42-8DF2-DA27D4A1CDE3|CVSS V3.1,CVE-2024-30477,CVE Modified,D8A2C817-8618-4A42-8DF2-DA27D4A1CDE3,audit@patchstack.com,2026-04-28T19:24:04.353000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-31235|8F8A104A-5ACB-4F00-8169-41E2A833CCEC|CVSS V3.1,CVE-2024-31235,CVE Modified,8F8A104A-5ACB-4F00-8169-41E2A833CCEC,audit@patchstack.com,2026-04-28T19:24:16.227000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-31261|40DF0E22-8DA3-49E1-BF85-78CC181AA4EC|CVSS V3.1,CVE-2024-31261,CVE Modified,40DF0E22-8DA3-49E1-BF85-78CC181AA4EC,audit@patchstack.com,2026-04-28T19:24:18.767000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2024-31270|FB63CA63-D2D3-4C0F-B1D5-53B77B58E322|CVSS V3.1,CVE-2024-31270,CVE Modified,FB63CA63-D2D3-4C0F-B1D5-53B77B58E322,audit@patchstack.com,2026-04-28T19:24:19.650000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:L,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:L,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32107|12C5570B-5ECC-4E98-8C63-9E8F73F912E5|CVSS V3.1,CVE-2024-32107,CVE Modified,12C5570B-5ECC-4E98-8C63-9E8F73F912E5,audit@patchstack.com,2026-04-28T19:24:34.560000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32521|E6A86170-E794-43D8-959A-57ED43325417|CVSS V3.1,CVE-2024-32521,CVE Modified,E6A86170-E794-43D8-959A-57ED43325417,audit@patchstack.com,2026-04-28T19:24:43.147000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2024-32538|62170157-D103-4EA6-BBBA-2A46299312BE|CVSS V3.1,CVE-2024-32538,CVE Modified,62170157-D103-4EA6-BBBA-2A46299312BE,audit@patchstack.com,2026-04-28T19:24:44.837000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32585|B114CF6D-A407-477D-89D6-8489258E274A|CVSS V3.1,CVE-2024-32585,CVE Modified,B114CF6D-A407-477D-89D6-8489258E274A,audit@patchstack.com,2026-04-28T19:24:49.560000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32587|6A2A05F9-A4EC-4CCE-A291-AC74C09F265F|CVSS V3.1,CVE-2024-32587,CVE Modified,6A2A05F9-A4EC-4CCE-A291-AC74C09F265F,audit@patchstack.com,2026-04-28T19:24:49.780000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:L,,,False,AC,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32677|36ACE045-6BF8-4CFE-A2CA-E55BFA7CEC13|CVSS V3.1,CVE-2024-32677,CVE Modified,36ACE045-6BF8-4CFE-A2CA-E55BFA7CEC13,audit@patchstack.com,2026-04-28T19:24:51.700000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,,False,I,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32723|92DBD0EF-EAE7-4D2A-83CF-FF6055FB934F|CVSS V3.1,CVE-2024-32723,CVE Modified,92DBD0EF-EAE7-4D2A-83CF-FF6055FB934F,audit@patchstack.com,2026-04-28T19:24:55.663000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32784|AA97FB36-ADD7-4DE6-8513-3D551C20E8C9|CVSS V3.1,CVE-2024-32784,CVE Modified,AA97FB36-ADD7-4DE6-8513-3D551C20E8C9,audit@patchstack.com,2026-04-28T19:24:57.137000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,False,"PR,UI",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2024-32794|AD835140-A80B-4593-AB8C-E6F43E8B3FC7|CVSS V3.1,CVE-2024-32794,CVE Modified,AD835140-A80B-4593-AB8C-E6F43E8B3FC7,audit@patchstack.com,2026-04-28T19:24:57.937000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,,,False,"C,I",STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-32800|CD7C23E3-7FC8-46C1-B824-AC91A401D01D|CVSS V3.1,CVE-2024-32800,CVE Modified,CD7C23E3-7FC8-46C1-B824-AC91A401D01D,audit@patchstack.com,2026-04-28T19:24:58.383000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,1,0
CVE-2024-32831|1D69E0CC-1933-41CF-A142-2D5D6F086374|CVSS V3.1,CVE-2024-32831,CVE Modified,1D69E0CC-1933-41CF-A142-2D5D6F086374,audit@patchstack.com,2026-04-28T19:25:00.853000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L,,,False,PR,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
CVE-2024-33948|B0766152-69F6-48DC-9ABC-3F1A8E304FF0|CVSS V3.1,CVE-2024-33948,CVE Modified,B0766152-69F6-48DC-9ABC-3F1A8E304FF0,audit@patchstack.com,2026-04-28T19:25:18.230000+00:00,2026,CVSS V3.1,3.1,AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L,,,False,AC,STRICT,,1,1,data\raw\nvd\history\20260420_20260817_0035000.json,2,1
